feature_a,feature_b,association,absolute_association,method
BUREAU_CLOSED_COUNT,BUREAU_DAYS_SINCE_CREDIT_MAX,0.6120603826624127,0.6120603826624127,Spearman rho on observed values
POS_INSTALLMENT_COUNT_MAX,PREV_ANNUITY_TO_CREDIT_MEAN,-0.6119075616623536,0.6119075616623536,Spearman rho on observed values
INST_RECENT_24M_LATE_COUNT,INST_SHORTFALL_MEAN,0.6114184499732358,0.6114184499732358,Spearman rho on observed values
INST_DUE_MEAN,PREV_CREDIT_MAX,0.6103031779136034,0.6103031779136034,Spearman rho on observed values
INST_UNIQUE_NUMBER_COUNT,POS_INSTALLMENT_COUNT_MEAN,0.6101275363469922,0.6101275363469922,Spearman rho on observed values
PREV_APPROVAL_RATE,PREV_CASH_LOAN_COUNT,-0.6096139156442106,0.6096139156442106,Spearman rho on observed values
PREV_ANNUITY_MAX,PREV_CASH_LOAN_COUNT,0.6095299370463273,0.6095299370463273,Spearman rho on observed values
INST_LATE_DAYS_MAX,POS_DPD_MONTH_COUNT,0.6091064850760318,0.6091064850760318,Spearman rho on observed values
INST_LATE_DAYS_SUM,POS_DPD_SUM,0.6085653059022849,0.6085653059022849,Spearman rho on observed values
ENTRANCES_AVG,LIVINGAREA_AVG,0.6085103809294828,0.6085103809294828,Spearman rho on observed values
AMT_REQ_CREDIT_BUREAU_YEAR,PREV_UNIQUE_APPLICATION_COUNT,0.6080674984350195,0.6080674984350195,Spearman rho on observed values
AMT_REQ_CREDIT_BUREAU_YEAR,PREV_APPLICATION_COUNT,0.6080674984350195,0.6080674984350195,Spearman rho on observed values
ENTRANCES_AVG,LIVINGAREA_MEDI,0.607892420934621,0.607892420934621,Spearman rho on observed values
BUREAU_ACTIVE_COUNT,BUREAU_DEBT_MAX,0.6076038173060107,0.6076038173060107,Spearman rho on observed values
INST_LATE_DAYS_MAX,POS_DPD_MONTH_RATE,0.6075899849393311,0.6075899849393311,Spearman rho on observed values
INST_PAID_MEAN,PREV_CREDIT_MAX,0.6071325070635116,0.6071325070635116,Spearman rho on observed values
INST_LATE_DAYS_SUM,POS_DPD_MONTH_COUNT,0.6068788865567651,0.6068788865567651,Spearman rho on observed values
BB_CLOSED_MONTHS,BUREAU_DAYS_SINCE_CREDIT_MAX,0.6065604252717987,0.6065604252717987,Spearman rho on observed values
INST_LATE_DAYS_SUM,POS_DPD_MAX,0.6061075020052443,0.6061075020052443,Spearman rho on observed values
INST_PAID_SUM,POS_COMPLETED_MONTH_COUNT,0.6058664053871026,0.6058664053871026,Spearman rho on observed values
PREV_APPROVED_COUNT,PREV_CONSUMER_LOAN_COUNT,0.6056419728178282,0.6056419728178282,Spearman rho on observed values
INST_LATE_DAYS_SUM,POS_DPD_MEAN,0.605394675598991,0.605394675598991,Spearman rho on observed values
ENTRANCES_MEDI,LIVINGAREA_MEDI,0.6052140582042039,0.6052140582042039,Spearman rho on observed values
BB_CLOSED_MONTHS,BUREAU_UNIQUE_CREDIT_COUNT,0.60463764710066,0.60463764710066,Spearman rho on observed values
BB_CLOSED_MONTHS,BUREAU_CREDIT_COUNT,0.60463764710066,0.60463764710066,Spearman rho on observed values
CC_UTILIZATION_MEAN,INST_VERSION_MEAN,-0.6037036218009663,0.6037036218009663,Spearman rho on observed values
EXT_SOURCE_3,EXT_SOURCE_MIN,0.6028955122491902,0.6028955122491902,Spearman rho on observed values
BB_MONTHS_OBSERVED,BUREAU_DAYS_SINCE_CREDIT_MEAN,0.6028807425640195,0.6028807425640195,Spearman rho on observed values
ENTRANCES_AVG,LIVINGAREA_MODE,0.6024950703302531,0.6024950703302531,Spearman rho on observed values
INST_LATE_DAYS_MEAN,POS_DPD_MEAN,0.6024019473945661,0.6024019473945661,Spearman rho on observed values
INST_LATE_DAYS_SUM,POS_DPD_MONTH_RATE,0.6020193881033631,0.6020193881033631,Spearman rho on observed values
ENTRANCES_MEDI,LIVINGAREA_MODE,0.6014738771692153,0.6014738771692153,Spearman rho on observed values
INST_LATE_DAYS_MEAN,POS_DPD_SUM,0.6009883561201124,0.6009883561201124,Spearman rho on observed values
EXT_SOURCE_3,EXT_SOURCE_MAX,0.6009327896591727,0.6009327896591727,Spearman rho on observed values
INST_LATE_DAYS_MEAN,POS_DPD_MONTH_RATE,0.6006108717323464,0.6006108717323464,Spearman rho on observed values
ENTRANCES_MEDI,LIVINGAREA_AVG,0.600559050634904,0.600559050634904,Spearman rho on observed values
PREV_APPLICATION_AMOUNT_MAX,PREV_APPLICATION_COUNT,0.6001587736490382,0.6001587736490382,Spearman rho on observed values
PREV_APPLICATION_AMOUNT_MAX,PREV_UNIQUE_APPLICATION_COUNT,0.6001587736490382,0.6001587736490382,Spearman rho on observed values
BUREAU_CREDIT_MEAN,BUREAU_DEBT_MEAN,0.6001408729704759,0.6001408729704759,Spearman rho on observed values
PREV_RECENT_12M_COUNT,PREV_UNIQUE_APPLICATION_COUNT,0.5998436221316102,0.5998436221316102,Spearman rho on observed values
PREV_APPLICATION_COUNT,PREV_RECENT_12M_COUNT,0.5998436221316102,0.5998436221316102,Spearman rho on observed values
PREV_APPROVAL_RATE,PREV_RECENT_12M_COUNT,-0.5997792861024519,0.5997792861024519,Spearman rho on observed values
INST_DUE_SUM,INST_PAID_MEAN,0.5994664826527102,0.5994664826527102,Spearman rho on observed values
EMPLOYMENT_SENTINEL,FLAG_DOCUMENT_6,0.5994511573427352,0.5994511573427352,Spearman rho on observed values
FLAG_DOCUMENT_6,FLAG_EMP_PHONE,-0.599367267476785,0.599367267476785,Spearman rho on observed values
BUREAU_ACTIVE_COUNT,BUREAU_CREDIT_SUM,0.5992084546195487,0.5992084546195487,Spearman rho on observed values
INST_LATE_DAYS_MEAN,POS_DPD_MAX,0.5991681181118473,0.5991681181118473,Spearman rho on observed values
ENTRANCES_MODE,LIVINGAREA_MODE,0.5984906015754634,0.5984906015754634,Spearman rho on observed values
PREV_APPLICATION_AMOUNT_MEAN,PREV_PAYMENT_COUNT_MEAN,0.5982099983749752,0.5982099983749752,Spearman rho on observed values
INST_LATE_DAYS_MEAN,POS_DPD_MONTH_COUNT,0.5977923913301136,0.5977923913301136,Spearman rho on observed values
BUREAU_CREDIT_MEAN,BUREAU_DEBT_MAX,0.5977307673213836,0.5977307673213836,Spearman rho on observed values
PREV_APPLICATION_AMOUNT_MAX,PREV_PAYMENT_COUNT_MEAN,0.597076879309529,0.597076879309529,Spearman rho on observed values
BUREAU_CREDIT_TYPE_COUNT,BUREAU_UNIQUE_CREDIT_COUNT,0.596707684475799,0.596707684475799,Spearman rho on observed values
BUREAU_CREDIT_COUNT,BUREAU_CREDIT_TYPE_COUNT,0.596707684475799,0.596707684475799,Spearman rho on observed values
COMMONAREA_MODE,TOTALAREA_MODE,0.5954292746158717,0.5954292746158717,Spearman rho on observed values
PREV_CANCELED_COUNT,PREV_DAYS_SINCE_DECISION_MIN,-0.5933053431824549,0.5933053431824549,Spearman rho on observed values
PREV_CREDIT_MEAN,PREV_PAYMENT_COUNT_MEAN,0.5917083065917743,0.5917083065917743,Spearman rho on observed values
INST_RECENT_24M_LATE_COUNT,INST_SHORT_PAYMENT_COUNT,0.5912872816519336,0.5912872816519336,Spearman rho on observed values
ENTRANCES_AVG,TOTALAREA_MODE,0.5904397701673899,0.5904397701673899,Spearman rho on observed values
CC_DRAWING_COUNT_SUM,INST_VERSION_MEAN,-0.5868457368006875,0.5868457368006875,Spearman rho on observed values
BB_MONTHS_OBSERVED,BB_UNKNOWN_MONTHS,0.586511990519586,0.586511990519586,Spearman rho on observed values
PREV_CREDIT_MAX,PREV_PAYMENT_COUNT_MEAN,0.5856635195514965,0.5856635195514965,Spearman rho on observed values
INST_UNIQUE_NUMBER_COUNT,POS_INSTALLMENT_COUNT_MAX,0.5854504728395077,0.5854504728395077,Spearman rho on observed values
PREV_CREDIT_SUM,PREV_RECENT_24M_COUNT,0.5850427086627965,0.5850427086627965,Spearman rho on observed values
COMMONAREA_AVG,LIVINGAREA_AVG,0.5845281706207824,0.5845281706207824,Spearman rho on observed values
BUREAU_CREDIT_MAX,BUREAU_DEBT_MEAN,0.583529077642805,0.583529077642805,Spearman rho on observed values
INST_CONTRACT_COUNT,PREV_CONSUMER_LOAN_COUNT,0.5831621259411093,0.5831621259411093,Spearman rho on observed values
ENTRANCES_MEDI,TOTALAREA_MODE,0.5826375396101999,0.5826375396101999,Spearman rho on observed values
COMMONAREA_AVG,LIVINGAPARTMENTS_AVG,0.5824428642123161,0.5824428642123161,Spearman rho on observed values
INST_PAYMENT_COUNT,POS_INSTALLMENT_COUNT_MAX,0.5821761086279109,0.5821761086279109,Spearman rho on observed values
INST_LATE_DAYS_SUM,INST_RECENT_24M_LATE_COUNT,0.5821372276853388,0.5821372276853388,Spearman rho on observed values
CC_DRAWINGS_SUM,INST_UNIQUE_NUMBER_COUNT,0.5821113086848553,0.5821113086848553,Spearman rho on observed values
INST_LATE_PAYMENT_COUNT,INST_PAYMENT_COUNT,0.5820121658552512,0.5820121658552512,Spearman rho on observed values
PREV_CREDIT_TO_APPLICATION_MEAN,PREV_DOWN_PAYMENT_MEAN,-0.5818998081785864,0.5818998081785864,Spearman rho on observed values
COMMONAREA_AVG,LIVINGAREA_MEDI,0.5816475947169858,0.5816475947169858,Spearman rho on observed values
COMMONAREA_MEDI,LIVINGAPARTMENTS_MEDI,0.5813218291639469,0.5813218291639469,Spearman rho on observed values
COMMONAREA_AVG,LIVINGAPARTMENTS_MEDI,0.5812558295492356,0.5812558295492356,Spearman rho on observed values
COMMONAREA_MEDI,LIVINGAREA_MEDI,0.5808037757996496,0.5808037757996496,Spearman rho on observed values
BUREAU_CREDIT_MEAN,BUREAU_DEBT_SUM,0.5807610018150385,0.5807610018150385,Spearman rho on observed values
CC_DRAWINGS_SUM,INST_VERSION_MEAN,-0.580631200983846,0.580631200983846,Spearman rho on observed values
COMMONAREA_MEDI,LIVINGAREA_AVG,0.58024239461987,0.58024239461987,Spearman rho on observed values
PREV_APPLICATION_COUNT,PREV_PAYMENT_COUNT_MAX,0.5799404068131435,0.5799404068131435,Spearman rho on observed values
PREV_PAYMENT_COUNT_MAX,PREV_UNIQUE_APPLICATION_COUNT,0.5799404068131435,0.5799404068131435,Spearman rho on observed values
INST_CONTRACT_COUNT,PREV_DAYS_SINCE_DECISION_MAX,0.5791897387743843,0.5791897387743843,Spearman rho on observed values
APARTMENTS_AVG,COMMONAREA_AVG,0.5790755747927462,0.5790755747927462,Spearman rho on observed values
POS_CONTRACT_COUNT,POS_OLDEST_MONTH,-0.5789943280017832,0.5789943280017832,Spearman rho on observed values
INST_DAYS_SINCE_DUE_MAX,INST_PAYMENT_COUNT,0.5787359677832586,0.5787359677832586,Spearman rho on observed values
COMMONAREA_MEDI,LIVINGAPARTMENTS_AVG,0.5786329984310538,0.5786329984310538,Spearman rho on observed values
AMT_REQ_CREDIT_BUREAU_YEAR,PREV_RECENT_24M_COUNT,0.5784012332670413,0.5784012332670413,Spearman rho on observed values
INST_CONTRACT_COUNT,INST_DAYS_SINCE_DUE_MAX,0.5776068682934565,0.5776068682934565,Spearman rho on observed values
APARTMENTS_MEDI,COMMONAREA_AVG,0.5766963342524591,0.5766963342524591,Spearman rho on observed values
APARTMENTS_MEDI,COMMONAREA_MEDI,0.5765403580617396,0.5765403580617396,Spearman rho on observed values
APARTMENTS_AVG,COMMONAREA_MEDI,0.5752406920081943,0.5752406920081943,Spearman rho on observed values
COMMONAREA_MODE,LIVINGAPARTMENTS_MODE,0.5735817702667158,0.5735817702667158,Spearman rho on observed values
BUREAU_CREDIT_SUM,BUREAU_CREDIT_TYPE_COUNT,0.5732472787096372,0.5732472787096372,Spearman rho on observed values
POS_MONTH_COUNT,POS_OLDEST_MONTH,-0.5725219455613989,0.5725219455613989,Spearman rho on observed values
FLOORSMAX_MEDI,YEARS_BEGINEXPLUATATION_MEDI,0.5722799440384433,0.5722799440384433,Spearman rho on observed values
FLOORSMAX_MEDI,YEARS_BEGINEXPLUATATION_AVG,0.5722059196865804,0.5722059196865804,Spearman rho on observed values
FLOORSMAX_MEDI,YEARS_BUILD_MEDI,0.5721442455918788,0.5721442455918788,Spearman rho on observed values
COMMONAREA_MODE,LIVINGAREA_MODE,0.5719075279921878,0.5719075279921878,Spearman rho on observed values
FLOORSMAX_MEDI,YEARS_BUILD_AVG,0.5713921121517713,0.5713921121517713,Spearman rho on observed values
ELEVATORS_AVG,FLOORSMIN_AVG,0.5712915751772151,0.5712915751772151,Spearman rho on observed values
FLOORSMAX_MODE,YEARS_BEGINEXPLUATATION_MODE,0.571045558276631,0.571045558276631,Spearman rho on observed values
POS_MONTH_COUNT,PREV_DAYS_SINCE_DECISION_MAX,0.5707381472545641,0.5707381472545641,Spearman rho on observed values
ELEVATORS_MEDI,FLOORSMIN_MEDI,0.5698516908709177,0.5698516908709177,Spearman rho on observed values
AMT_REQ_CREDIT_BUREAU_YEAR,PREV_CANCELED_COUNT,0.5696164799893266,0.5696164799893266,Spearman rho on observed values
ELEVATORS_MEDI,FLOORSMIN_AVG,0.5695160733907341,0.5695160733907341,Spearman rho on observed values
INST_CONTRACT_COUNT,POS_OLDEST_MONTH,-0.5692497873686668,0.5692497873686668,Spearman rho on observed values
APARTMENTS_AVG,ENTRANCES_AVG,0.5692067777115413,0.5692067777115413,Spearman rho on observed values
APARTMENTS_MEDI,ENTRANCES_AVG,0.569125502774394,0.569125502774394,Spearman rho on observed values
POS_CONTRACT_COUNT,PREV_DAYS_SINCE_DECISION_MAX,0.5690933721876135,0.5690933721876135,Spearman rho on observed values
FLOORSMAX_AVG,YEARS_BEGINEXPLUATATION_AVG,0.5686050941393089,0.5686050941393089,Spearman rho on observed values
FLOORSMAX_MODE,YEARS_BEGINEXPLUATATION_MEDI,0.5683712838816131,0.5683712838816131,Spearman rho on observed values
FLOORSMAX_MODE,YEARS_BEGINEXPLUATATION_AVG,0.5680795650865371,0.5680795650865371,Spearman rho on observed values
FLOORSMAX_AVG,YEARS_BUILD_AVG,0.5680148092265428,0.5680148092265428,Spearman rho on observed values
APARTMENTS_MEDI,ENTRANCES_MEDI,0.5674844956089949,0.5674844956089949,Spearman rho on observed values
PREV_APPROVED_COUNT,PREV_CASH_LOAN_COUNT,0.567327448547772,0.567327448547772,Spearman rho on observed values
FLOORSMAX_AVG,YEARS_BUILD_MEDI,0.567194217394667,0.567194217394667,Spearman rho on observed values
FLOORSMAX_AVG,YEARS_BEGINEXPLUATATION_MEDI,0.5670988222485804,0.5670988222485804,Spearman rho on observed values
APARTMENTS_MODE,ENTRANCES_MODE,0.5668933896402287,0.5668933896402287,Spearman rho on observed values
INST_RECENT_24M_LATE_COUNT,INST_SHORT_PAYMENT_RATE,0.5668033712237598,0.5668033712237598,Spearman rho on observed values
ELEVATORS_AVG,FLOORSMIN_MEDI,0.5665646633027578,0.5665646633027578,Spearman rho on observed values
COMMONAREA_MEDI,LIVINGAPARTMENTS_MODE,0.5660853503666684,0.5660853503666684,Spearman rho on observed values
CC_BALANCE_MAX,INST_VERSION_MEAN,-0.5654703743305721,0.5654703743305721,Spearman rho on observed values
BB_MONTHS_OBSERVED,BUREAU_CREDIT_SUM,0.5653725932072492,0.5653725932072492,Spearman rho on observed values
APARTMENTS_MODE,ENTRANCES_MEDI,0.5651391216851109,0.5651391216851109,Spearman rho on observed values
APARTMENTS_MODE,ENTRANCES_AVG,0.564987590140831,0.564987590140831,Spearman rho on observed values
APARTMENTS_MODE,COMMONAREA_MODE,0.5648233556314,0.5648233556314,Spearman rho on observed values
COMMONAREA_AVG,LIVINGAPARTMENTS_MODE,0.5647761748296207,0.5647761748296207,Spearman rho on observed values
CC_RECEIVABLE_MAX,INST_VERSION_MEAN,-0.5646486349975115,0.5646486349975115,Spearman rho on observed values
BUREAU_ACTIVE_COUNT,BUREAU_CREDIT_TYPE_COUNT,0.5643620586612388,0.5643620586612388,Spearman rho on observed values
AMT_REQ_CREDIT_BUREAU_YEAR,PREV_CREDIT_SUM,0.5639983019134664,0.5639983019134664,Spearman rho on observed values
FLOORSMAX_MODE,YEARS_BUILD_MODE,0.5638524386305931,0.5638524386305931,Spearman rho on observed values
FLOORSMAX_MODE,YEARS_BUILD_MEDI,0.5638161912685211,0.5638161912685211,Spearman rho on observed values
ENTRANCES_MODE,LIVINGAREA_MEDI,0.5636927663396541,0.5636927663396541,Spearman rho on observed values
FLOORSMAX_MEDI,YEARS_BUILD_MODE,0.5635300456156985,0.5635300456156985,Spearman rho on observed values
ELEVATORS_MODE,FLOORSMIN_MEDI,0.5635212767998735,0.5635212767998735,Spearman rho on observed values
FLOORSMAX_MEDI,YEARS_BEGINEXPLUATATION_MODE,0.5633819871028406,0.5633819871028406,Spearman rho on observed values
FLOORSMAX_MODE,YEARS_BUILD_AVG,0.5630189954364588,0.5630189954364588,Spearman rho on observed values
ELEVATORS_MODE,FLOORSMIN_AVG,0.5629545565836342,0.5629545565836342,Spearman rho on observed values
BB_UNKNOWN_MONTHS,BUREAU_CREDIT_COUNT,0.5622086854429631,0.5622086854429631,Spearman rho on observed values
BB_UNKNOWN_MONTHS,BUREAU_UNIQUE_CREDIT_COUNT,0.5622086854429631,0.5622086854429631,Spearman rho on observed values
POS_ACTIVE_MONTH_COUNT,PREV_DAYS_SINCE_DECISION_MAX,0.5619132571856462,0.5619132571856462,Spearman rho on observed values
APARTMENTS_AVG,ENTRANCES_MEDI,0.5618254803028443,0.5618254803028443,Spearman rho on observed values
COMMONAREA_MODE,LIVINGAPARTMENTS_MEDI,0.5615094385129894,0.5615094385129894,Spearman rho on observed values
POS_ACTIVE_MONTH_COUNT,PREV_PAYMENT_COUNT_MAX,0.5614020183027331,0.5614020183027331,Spearman rho on observed values
COMMONAREA_MODE,LIVINGAREA_MEDI,0.5613369370302789,0.5613369370302789,Spearman rho on observed values
INST_LATE_DAYS_MEAN,INST_RECENT_24M_LATE_COUNT,0.5611739629040102,0.5611739629040102,Spearman rho on observed values
CC_UTILIZATION_MAX,INST_PAYMENT_COUNT,0.5609170965260818,0.5609170965260818,Spearman rho on observed values
POS_ACTIVE_MONTH_COUNT,POS_OLDEST_MONTH,-0.5606311500748105,0.5606311500748105,Spearman rho on observed values
HOUSETYPE_MODE,WALLSMATERIAL_MODE,0.5606103341030777,0.5606103341030777,Cramer's V
POS_INSTALLMENT_COUNT_MAX,PREV_CREDIT_MEAN,0.5600255248707271,0.5600255248707271,Spearman rho on observed values
INST_DAYS_SINCE_DUE_MAX,POS_CONTRACT_COUNT,0.5598709037509508,0.5598709037509508,Spearman rho on observed values
FLOORSMAX_AVG,YEARS_BEGINEXPLUATATION_MODE,0.5583881191161522,0.5583881191161522,Spearman rho on observed values
APARTMENTS_MEDI,COMMONAREA_MODE,0.5583824277872869,0.5583824277872869,Spearman rho on observed values
FLOORSMAX_AVG,YEARS_BUILD_MODE,0.5583267038853291,0.5583267038853291,Spearman rho on observed values
CC_BALANCE_MEAN,INST_VERSION_MEAN,-0.5581762729408853,0.5581762729408853,Spearman rho on observed values
COMMONAREA_MEDI,LIVINGAREA_MODE,0.5574090479514012,0.5574090479514012,Spearman rho on observed values
AMT_ANNUITY,ANNUITY_TO_INCOME,0.5572135983516568,0.5572135983516568,Spearman rho on observed values
COMMONAREA_MODE,LIVINGAREA_AVG,0.557185200529245,0.557185200529245,Spearman rho on observed values
ENTRANCES_MODE,LIVINGAREA_AVG,0.5567678887327506,0.5567678887327506,Spearman rho on observed values
INST_PAYMENT_COUNT,PREV_DAYS_SINCE_DECISION_MAX,0.5564775232069263,0.5564775232069263,Spearman rho on observed values
COMMONAREA_MODE,LIVINGAPARTMENTS_AVG,0.5564398151606386,0.5564398151606386,Spearman rho on observed values
COMMONAREA_AVG,LIVINGAREA_MODE,0.5559807955880103,0.5559807955880103,Spearman rho on observed values
APARTMENTS_MODE,COMMONAREA_MEDI,0.5553401016222665,0.5553401016222665,Spearman rho on observed values
PREV_ANNUITY_MAX,PREV_UNIQUE_APPLICATION_COUNT,0.5551564228632409,0.5551564228632409,Spearman rho on observed values
PREV_ANNUITY_MAX,PREV_APPLICATION_COUNT,0.5551564228632409,0.5551564228632409,Spearman rho on observed values
BB_CLOSED_MONTHS,BUREAU_DAYS_SINCE_CREDIT_MEAN,0.5546352974288837,0.5546352974288837,Spearman rho on observed values
APARTMENTS_MODE,COMMONAREA_AVG,0.5540493106447152,0.5540493106447152,Spearman rho on observed values
POS_MONTH_COUNT,PREV_PAYMENT_COUNT_MAX,0.553846252146128,0.553846252146128,Spearman rho on observed values
APARTMENTS_AVG,COMMONAREA_MODE,0.5534776540960913,0.5534776540960913,Spearman rho on observed values
INST_DAYS_SINCE_DUE_MAX,POS_MONTH_COUNT,0.5528003058836206,0.5528003058836206,Spearman rho on observed values
BUREAU_ACTIVE_RATE,BUREAU_DEBT_MEAN,0.5526491051556987,0.5526491051556987,Spearman rho on observed values
INST_CONTRACT_COUNT,PREV_CASH_LOAN_COUNT,0.5525317356733805,0.5525317356733805,Spearman rho on observed values
INST_SHORT_PAYMENT_COUNT,POS_DPD_MONTH_COUNT,0.5513907481772011,0.5513907481772011,Spearman rho on observed values
CC_RECEIVABLE_MEAN,INST_VERSION_MEAN,-0.5513839680168884,0.5513839680168884,Spearman rho on observed values
ELEVATORS_MODE,FLOORSMIN_MODE,0.550689836031065,0.550689836031065,Spearman rho on observed values
BUREAU_ACTIVE_COUNT,BUREAU_RECENT_12M_COUNT,0.5493023031260793,0.5493023031260793,Spearman rho on observed values
ENTRANCES_MODE,TOTALAREA_MODE,0.5491898919650726,0.5491898919650726,Spearman rho on observed values
INST_DUE_MEAN,PREV_CREDIT_SUM,0.5491799690004376,0.5491799690004376,Spearman rho on observed values
INST_LATE_DAYS_SUM,INST_PAYMENT_COUNT,0.5480401676905122,0.5480401676905122,Spearman rho on observed values
INST_SHORT_PAYMENT_COUNT,POS_DPD_SUM,0.5475667375904225,0.5475667375904225,Spearman rho on observed values
PREV_DAYS_SINCE_DECISION_MEAN,PREV_DAYS_SINCE_DECISION_MIN,0.5460622286905362,0.5460622286905362,Spearman rho on observed values
INST_PAID_SUM,POS_INSTALLMENT_COUNT_MEAN,0.5449052738191155,0.5449052738191155,Spearman rho on observed values
INST_PAID_MEAN,PREV_CREDIT_SUM,0.5444462375830658,0.5444462375830658,Spearman rho on observed values
INST_DAYS_SINCE_DUE_MAX,POS_ACTIVE_MONTH_COUNT,0.5438058441593364,0.5438058441593364,Spearman rho on observed values
PREV_CASH_LOAN_COUNT,PREV_RECENT_12M_COUNT,0.5435531978871205,0.5435531978871205,Spearman rho on observed values
INST_SHORT_PAYMENT_COUNT,POS_DPD_MAX,0.5430794725541713,0.5430794725541713,Spearman rho on observed values
INST_DUE_SUM,POS_INSTALLMENT_COUNT_MEAN,0.5427387260105078,0.5427387260105078,Spearman rho on observed values
BUREAU_ACTIVE_COUNT,BUREAU_ACTIVE_RATE,0.5426563541366659,0.5426563541366659,Spearman rho on observed values
POS_COMPLETED_MONTH_COUNT,POS_OLDEST_MONTH,-0.5425495681674405,0.5425495681674405,Spearman rho on observed values
CC_RECEIVABLE_MAX,INST_UNIQUE_NUMBER_COUNT,0.5423186714959309,0.5423186714959309,Spearman rho on observed values
BUREAU_CREDIT_COUNT,BUREAU_DAYS_SINCE_CREDIT_MAX,0.5421146057542241,0.5421146057542241,Spearman rho on observed values
BUREAU_DAYS_SINCE_CREDIT_MAX,BUREAU_UNIQUE_CREDIT_COUNT,0.5421146057542241,0.5421146057542241,Spearman rho on observed values
ELEVATORS_MEDI,FLOORSMIN_MODE,0.5420805398124906,0.5420805398124906,Spearman rho on observed values
PREV_APPROVED_COUNT,PREV_DAYS_SINCE_DECISION_MAX,0.5420212663936217,0.5420212663936217,Spearman rho on observed values
INST_SHORT_PAYMENT_COUNT,POS_DPD_MEAN,0.5416202337699585,0.5416202337699585,Spearman rho on observed values
INST_SHORT_PAYMENT_COUNT,POS_DPD_MONTH_RATE,0.5412959640875047,0.5412959640875047,Spearman rho on observed values
INST_LATE_DAYS_MAX,INST_RECENT_24M_LATE_COUNT,0.541101768587836,0.541101768587836,Spearman rho on observed values
ENTRANCES_AVG,LIVINGAPARTMENTS_MODE,0.540262378513174,0.540262378513174,Spearman rho on observed values
CC_BALANCE_MAX,INST_UNIQUE_NUMBER_COUNT,0.5401767411991409,0.5401767411991409,Spearman rho on observed values
INST_LATE_PAYMENT_COUNT,POS_DPD_MONTH_COUNT,0.5397290892745087,0.5397290892745087,Spearman rho on observed values
INST_SHORT_PAYMENT_RATE,POS_DPD_MONTH_COUNT,0.5395482603425811,0.5395482603425811,Spearman rho on observed values
ENTRANCES_AVG,LIVINGAPARTMENTS_AVG,0.5395023682947331,0.5395023682947331,Spearman rho on observed values
ENTRANCES_AVG,LIVINGAPARTMENTS_MEDI,0.5391017174039766,0.5391017174039766,Spearman rho on observed values
INST_SHORT_PAYMENT_RATE,POS_DPD_MONTH_RATE,0.5386564858262115,0.5386564858262115,Spearman rho on observed values
ENTRANCES_MEDI,LIVINGAPARTMENTS_MODE,0.538080886604287,0.538080886604287,Spearman rho on observed values
PREV_CREDIT_SUM,PREV_PAYMENT_COUNT_MEAN,0.537870588033853,0.537870588033853,Spearman rho on observed values
INST_SHORT_PAYMENT_RATE,POS_DPD_SUM,0.5374937889429793,0.5374937889429793,Spearman rho on observed values
INST_SHORT_PAYMENT_RATE,POS_DPD_MEAN,0.5370297561173509,0.5370297561173509,Spearman rho on observed values
POS_COMPLETED_MONTH_COUNT,PREV_CREDIT_SUM,0.5370080365257546,0.5370080365257546,Spearman rho on observed values
CC_DPD_MONTH_COUNT,INST_UNIQUE_NUMBER_COUNT,0.5367326946060875,0.5367326946060875,Spearman rho on observed values
INST_PAYMENT_COUNT,PREV_CREDIT_MAX,0.5366759775207641,0.5366759775207641,Spearman rho on observed values
POS_INSTALLMENT_COUNT_MAX,PREV_CASH_LOAN_COUNT,0.5366672151743105,0.5366672151743105,Spearman rho on observed values
ELEVATORS_AVG,FLOORSMIN_MODE,0.5366604890728811,0.5366604890728811,Spearman rho on observed values
INST_LATE_PAYMENT_COUNT,POS_DPD_SUM,0.5363085693488012,0.5363085693488012,Spearman rho on observed values
CC_LATEST_MONTH,INST_DAYS_SINCE_DUE_MIN,-0.5354150140794495,0.5354150140794495,Spearman rho on observed values
ENTRANCES_MEDI,LIVINGAPARTMENTS_MEDI,0.5350698370214495,0.5350698370214495,Spearman rho on observed values
BUREAU_CREDIT_SUM,BUREAU_DEBT_MEAN,0.5347895890761278,0.5347895890761278,Spearman rho on observed values
POS_INSTALLMENT_COUNT_MEAN,PREV_CREDIT_MAX,0.534611665178189,0.534611665178189,Spearman rho on observed values
POS_FUTURE_INSTALLMENTS_MEAN,PREV_CREDIT_MAX,0.5340298454614986,0.5340298454614986,Spearman rho on observed values
INST_SHORT_PAYMENT_RATE,POS_DPD_MAX,0.5337336272654996,0.5337336272654996,Spearman rho on observed values
PREV_APPROVED_COUNT,PREV_MIDDLE_YIELD_COUNT,0.5334300864194578,0.5334300864194578,Spearman rho on observed values
INST_LATE_PAYMENT_COUNT,POS_DPD_MAX,0.5326469935892848,0.5326469935892848,Spearman rho on observed values
INST_PAYMENT_COUNT,PREV_PAYMENT_COUNT_MAX,0.5321981299993377,0.5321981299993377,Spearman rho on observed values
CC_DRAWING_COUNT_SUM,INST_UNIQUE_NUMBER_COUNT,0.5320408476509557,0.5320408476509557,Spearman rho on observed values
POS_FUTURE_INSTALLMENTS_MEAN,PREV_APPLICATION_AMOUNT_MAX,0.5317372542182631,0.5317372542182631,Spearman rho on observed values
POS_LATEST_MONTH,PREV_DAYS_SINCE_DECISION_MIN,-0.5315428043455168,0.5315428043455168,Spearman rho on observed values
